id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,outcome_id,outcome_name,under_pressure,out,aerial_won,ball_recovery_recovery_failure,pass_cross,counterpress,technique_id,technique_name,foul_won_defensive,off_camera,pass_switch,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,end_z,shot_key_pass_id,goalkeeper_position_id,goalkeeper_position_name,shot_one_on_one,pass_shot_assist,shot_first_time,pass_no_touch,block_offensive,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,dribble_overrun,injury_stoppage_in_chain,substitution_replacement_id,substitution_replacement_name,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,jersey_number,player_name_recipient,jersey_number_recipient
95ee002c-cca5-4093-8467-2f8017e2cb84,1315,1,00:35:35.206000,35,35,62,1.37606,3869684,30,Pass,788,Morocco,4,From Throw In,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,5245.0,Achraf Hakimi Mouh,11.30177,-3.1238954,1.0,Ground Pass,99.3,76.1,38.0,Left Foot,,,110.6,76.3,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Achraf Hakimi Mouh,2.0
cca95528-445b-46c2-ad52-8ee7c16dd74c,1316,1,00:35:36.508000,35,36,62,0.238682,3869684,17,Pressure,788,Morocco,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,,,,,,,18.5,5.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
0fd4e33e-31dd-495e-b30f-41cb41692ae8,1317,1,00:35:36.582000,35,36,62,,3869684,42,Ball Receipt,788,Morocco,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,99.3,76.1,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
862e4f87-6d57-44c2-8c3f-e28c25d93350,1318,1,00:35:36.582000,35,36,62,1.145128,3869684,30,Pass,788,Morocco,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,6301.0,Youssef En-Nesyri,35.269535,-1.1718613,3.0,High Pass,114.3,43.8,40.0,Right Foot,,,100.6,76.3,9.0,Incomplete,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Youssef En-Nesyri,19.0
10493f6b-3df8-4c76-a50e-68ba9072776e,1319,1,00:35:37.727000,35,37,62,,3869684,42,Ball Receipt,788,Morocco,4,From Throw In,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,109.8,42.3,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
82869011-3a46-48a5-99fc-0833bca3029e,1320,1,00:35:37.727000,35,37,62,0.0,3869684,9,Clearance,788,Morocco,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,,,38.0,Left Foot,,,5.8,36.3,,Complete,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
474509a3-50a6-40d3-a79d-4ea2bdf8ce20,1321,1,00:35:55.284000,35,55,63,1.230652,3869684,30,Pass,788,Morocco,2,From Corner,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,3625.0,Sofiane Boufal,9.392018,-2.8164752,1.0,Ground Pass,111.1,77.0,38.0,Left Foot,61.0,Corner,120.0,80.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Sofiane Boufal,17.0
34db95d1-68b5-43c7-b9f7-f5df35b33989,1322,1,00:35:56.515000,35,56,63,,3869684,42,Ball Receipt,788,Morocco,2,From Corner,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,,,111.1,77.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
fcefed40-0329-4798-b936-11582f14b06e,1323,1,00:35:56.515000,35,56,63,2.399013,3869684,43,Carry,788,Morocco,2,From Corner,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,116.4,72.0,,,,,111.1,77.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
8a7ba328-a02c-4fc9-8efd-3bf5fdd63e7e,1324,1,00:35:58.914000,35,58,63,0.0,3869684,14,Dribble,788,Morocco,2,From Corner,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,,,116.4,72.0,9.0,Incomplete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
19b0ca75-f242-4588-8f24-ebc840501ef6,1325,1,00:35:58.914000,35,58,63,0.0,3869684,4,Duel,788,Morocco,2,From Corner,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,11.0,Tackle,3.7,8.1,14.0,Lost Out,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
8be9e3f9-8361-4f58-9efc-0033f4cfa953,1326,1,00:36:18.423000,36,18,64,1.1688,3869684,30,Pass,788,Morocco,2,From Corner,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,6301.0,Youssef En-Nesyri,31.177717,-1.6414182,3.0,High Pass,117.8,48.9,38.0,Left Foot,61.0,Corner,120.0,80.0,,Complete,,,,,,,104.0,Inswinging,,,,3c475c86-ffd1-4e81-85c6-561f3063fc53,,,,,,,,True,,,,,,,,,,,,,,7.0,Youssef En-Nesyri,19.0
1ff898b5-87b9-49b5-a26f-72dd00ffd1fc,1327,1,00:36:19.592000,36,19,64,,3869684,42,Ball Receipt,788,Morocco,2,From Corner,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,117.8,48.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
430a6b2e-fce3-4816-bd21-077ad92b0986,1328,1,00:36:19.592000,36,19,64,0.0,3869684,4,Duel,788,Morocco,2,From Corner,785,Croatia,,5474.0,Ivan Perišić,6.0,Left Back,,,,,,,,,,,10.0,Aerial Lost,2.3,31.2,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
3c475c86-ffd1-4e81-85c6-561f3063fc53,1329,1,00:36:19.592000,36,19,64,1.272792,3869684,16,Shot,788,Morocco,2,From Corner,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,120.0,31.2,37.0,Head,87.0,Open Play,117.8,48.9,98.0,Off T,1.0,,True,,,,93.0,Normal,,,,,,0.04761149,1.3,8be9e3f9-8361-4f58-9efc-0033f4cfa953,,,,,,,,,,,,,,,,,,19.0,,
d2a0299c-caf0-4b5c-ae4e-63dcf2e7fc7c,1330,1,00:36:20.865000,36,20,64,0.0,3869684,23,Goal Keeper,788,Morocco,2,From Corner,785,Croatia,,16531.0,Dominik Livaković,1.0,Goalkeeper,,,,,,,1.5,38.3,,,32.0,Shot Faced,1.5,38.3,,Complete,,,,,,,,,,,,,,,,,44.0,Set,,,,,,,,,,,,,,,,1.0,,
98c4af0e-8bc2-4dc1-91cb-96bf13b00e87,1331,1,00:36:35.593000,36,35,65,2.170227,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,16531.0,Dominik Livaković,1.0,Goalkeeper,5456.0,Mateo Kovačić,19.166899,-0.08357451,1.0,Ground Pass,25.1,34.4,40.0,Right Foot,63.0,Goal Kick,6.0,36.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Mateo Kovačić,8.0
dcddb9d5-4633-4816-8734-e84a5ab872bf,1332,1,00:36:37.763000,36,37,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,,,,,,,25.1,34.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
e1c8a9b9-a085-43f6-849c-cf7d950600e5,1333,1,00:36:37.763000,36,37,65,4.857978,3869684,43,Carry,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,42.6,26.5,,,,,25.1,34.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
a3453fed-94ce-4012-990f-00522f3d6ad1,1334,1,00:36:42.621000,36,42,65,0.967061,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,5463.0,Luka Modrić,12.020815,1.7126933,1.0,Ground Pass,40.9,38.4,40.0,Right Foot,,,42.6,26.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Luka Modrić,10.0
c94f0569-4343-447f-b166-3bc99c57f91a,1335,1,00:36:43.588000,36,43,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,40.9,38.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
386237b2-0cdb-4056-908c-5029c67585fd,1336,1,00:36:43.588000,36,43,65,1.05364,3869684,43,Carry,785,Croatia,7,From Goal Kick,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,40.5,39.9,,,,,40.9,38.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
6918c5f6-590b-4c69-9650-4264e28b587e,1337,1,00:36:44.642000,36,44,65,1.129582,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,5456.0,Mateo Kovačić,11.331814,-1.1624283,1.0,Ground Pass,45.0,29.5,40.0,Right Foot,,,40.5,39.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Mateo Kovačić,8.0
08aba19c-8af3-4065-a847-0b9357e1999d,1338,1,00:36:45.772000,36,45,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,,,,,,,45.0,29.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
12f4b8bf-63b0-4f2f-b94e-5dc68e7f98b3,1339,1,00:36:47.264000,36,47,65,2.013207,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,5474.0,Ivan Perišić,44.43152,-0.58675414,3.0,High Pass,81.6,4.2,38.0,Left Foot,,,44.6,28.8,,Complete,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,Ivan Perišić,4.0
2c5a1817-cc75-4bee-a725-93a4c9060e4b,1340,1,00:36:49.278000,36,49,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,5474.0,Ivan Perišić,6.0,Left Back,,,,,,,,,,,,,81.6,4.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
1cd107cb-6e5d-4a25-abae-fba9cdf9137f,1341,1,00:36:52.836000,36,52,65,1.49386,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,5474.0,Ivan Perišić,6.0,Left Back,5456.0,Mateo Kovačić,12.580143,2.7241755,1.0,Ground Pass,67.9,9.3,38.0,Left Foot,,,79.4,4.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Mateo Kovačić,8.0
9dd8d19a-16a3-4f5b-9cdf-0ff4c99b65c0,1342,1,00:36:54.330000,36,54,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,,,,,,,67.9,9.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
5c3fcffa-1a1e-464c-88ff-e64f0ec4f073,1343,1,00:36:54.330000,36,54,65,1.526646,3869684,43,Carry,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,65.5,11.9,,,,,67.9,9.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
7860d4dc-cdad-487e-a3aa-35ef27120e8d,1344,1,00:36:55.857000,36,55,65,0.832666,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,5463.0,Luka Modrić,9.080198,0.93390304,1.0,Ground Pass,70.9,19.2,40.0,Right Foot,,,65.5,11.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Luka Modrić,10.0
878bdbdd-cd15-41ac-a5fc-4bd4b8cdfb25,1345,1,00:36:56.689000,36,56,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,70.9,19.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
41aeeaea-e0e7-4874-8fbd-641d09ae6220,1346,1,00:36:56.689000,36,56,65,0.854466,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,5456.0,Mateo Kovačić,7.427651,-2.3847582,1.0,Ground Pass,65.5,14.1,40.0,Right Foot,,,70.9,19.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Mateo Kovačić,8.0
1ae27f5a-51b8-47ea-a90d-162427ad59a0,1347,1,00:36:57.544000,36,57,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,,,,,,,65.5,14.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
668c9a13-e6cc-4db5-8b9e-855bbc3b0549,1348,1,00:36:57.544000,36,57,65,1.233995,3869684,43,Carry,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,66.2,14.9,,,,,65.5,14.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
d2e059db-3522-4b83-b362-c877c452996e,1349,1,00:36:58.778000,36,58,65,1.778316,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,37148.0,Josip Šutalo,29.541159,1.8732773,1.0,Ground Pass,57.4,43.1,40.0,Right Foot,,,66.2,14.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Josip Šutalo,24.0
48c4dc97-af2b-4852-b25e-d348c8d753e5,1350,1,00:37:00.556000,37,0,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,,,,,,,57.4,43.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
148a2d61-f025-4802-97c9-0f64b3cb32f1,1351,1,00:37:00.556000,37,0,65,3.618609,3869684,43,Carry,785,Croatia,7,From Goal Kick,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,64.0,49.8,,,,,57.4,43.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
1cbb9864-8845-4de0-ba4c-0090de0fcd10,1352,1,00:37:04.175000,37,4,65,0.982157,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,5463.0,Luka Modrić,14.751271,-2.2794225,1.0,Ground Pass,54.4,38.6,40.0,Right Foot,,,64.0,49.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Luka Modrić,10.0
e9dffb4a-3f31-466a-9526-48946051ceb7,1353,1,00:37:05.157000,37,5,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,54.4,38.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
8d89e185-315b-4f48-ac8b-33670b3f9e29,1354,1,00:37:05.157000,37,5,65,0.713995,3869684,43,Carry,785,Croatia,7,From Goal Kick,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,54.6,37.6,,,,,54.4,38.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
33fb2480-b41b-4cb9-8d67-4aa0ed78d1d0,1355,1,00:37:05.871000,37,5,65,1.522619,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,33018.0,Joško Gvardiol,15.84929,-1.3932002,1.0,Ground Pass,57.4,22.0,40.0,Right Foot,,,54.6,37.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Joško Gvardiol,20.0
d20def90-59b2-4638-89ec-eabbe748d179,1356,1,00:37:07.393000,37,7,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,57.4,22.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
e3806c26-c74e-43b4-92bf-5a1e75431bd0,1357,1,00:37:07.393000,37,7,65,2.522088,3869684,43,Carry,785,Croatia,7,From Goal Kick,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,59.1,18.5,,,,,57.4,22.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
0fc68ad2-030a-4b0a-a547-810dd966b161,1358,1,00:37:09.916000,37,9,65,0.83855,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,5456.0,Mateo Kovačić,10.688779,0.4552796,1.0,Ground Pass,68.7,23.2,38.0,Left Foot,,,59.1,18.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Mateo Kovačić,8.0
48b90b4f-d796-4937-a9d0-afbdb3a1e850,1359,1,00:37:10.754000,37,10,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,,,,,,,68.7,23.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
6d7f9c41-e7a9-4851-83d3-0b4dc309b71e,1360,1,00:37:10.754000,37,10,65,0.590762,3869684,43,Carry,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,67.7,24.1,,,,,68.7,23.2,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
3f8cc556-e874-43ce-9473-d113c73e9200,1361,1,00:37:11.145000,37,11,65,0.326212,3869684,17,Pressure,785,Croatia,7,From Goal Kick,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,51.4,56.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
b639ce8a-6b2d-40fa-bdf4-9a2587d5d063,1362,1,00:37:11.345000,37,11,65,1.755209,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,37148.0,Josip Šutalo,26.342741,2.117726,1.0,Ground Pass,54.0,46.6,40.0,Right Foot,,,67.7,24.1,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Josip Šutalo,24.0
3725d2b5-46e1-458d-b536-8ea8685de10b,1363,1,00:37:13.100000,37,13,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,,,,,,,54.0,46.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
5b1cfd77-c909-4943-b166-176ed845b575,1364,1,00:37:13.100000,37,13,65,1.441925,3869684,43,Carry,785,Croatia,7,From Goal Kick,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,54.8,54.1,,,,,54.0,46.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
71a21252-f085-402b-9fed-0328eb0fe656,1365,1,00:37:14.542000,37,14,65,0.287127,3869684,30,Pass,785,Croatia,7,From Goal Kick,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,28914.0,Lovro Majer,11.840608,0.27365932,1.0,Ground Pass,66.2,57.3,40.0,Right Foot,,,54.8,54.1,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Lovro Majer,7.0
10fdf48f-cc29-4c16-9e33-4b01ec238db9,1366,1,00:37:14.829000,37,14,65,,3869684,42,Ball Receipt,785,Croatia,7,From Goal Kick,785,Croatia,,28914.0,Lovro Majer,17.0,Right Wing,,,,,,,,,,,,,79.2,58.5,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
d52c804f-74d6-4dce-90f2-e21dbf2da544,1367,1,00:37:14.829000,37,14,65,0.0,3869684,6,Block,785,Croatia,7,From Goal Kick,788,Morocco,,156734.0,Bilal El Khannous,13.0,Right Center Midfield,,,,,,,,,,,,,53.9,22.8,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,
1e999fda-5ab8-46d7-a42e-5cb371ebe44a,1368,1,00:37:23.994000,37,23,66,1.846707,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,49337.0,Josip Stanišić,2.0,Right Back,37148.0,Josip Šutalo,23.480417,-2.615051,2.0,Low Pass,47.8,68.2,,,67.0,Throw-in,68.1,80.0,,Complete,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,Josip Šutalo,24.0
261d5e57-9cd7-48ab-8cd6-07e226313d04,1369,1,00:37:25.682000,37,25,66,0.189582,3869684,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,70.0,13.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
6708f7d1-a8c8-4d90-a97d-e1ad5d93e31b,1370,1,00:37:25.841000,37,25,66,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,,,,,,,47.8,68.2,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
f2a76b3d-c54d-42ff-96ac-bdf59a15c3f6,1371,1,00:37:25.841000,37,25,66,3.105719,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,16531.0,Dominik Livaković,47.417507,-2.3144279,2.0,Low Pass,13.5,30.7,40.0,Right Foot,,,45.6,65.6,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Dominik Livaković,1.0
6ad571a7-4f13-45cc-9897-c89ab56007db,1372,1,00:37:28.947000,37,28,66,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,16531.0,Dominik Livaković,1.0,Goalkeeper,,,,,,,,,,,,,13.5,30.7,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
a6eec794-4991-4ab2-bd27-66620c57e83b,1373,1,00:37:31.973000,37,31,66,0.451362,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,16531.0,Dominik Livaković,1.0,Goalkeeper,33018.0,Joško Gvardiol,18.6,0.0,1.0,Ground Pass,31.3,27.3,40.0,Right Foot,,,12.7,27.3,,Complete,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,Joško Gvardiol,20.0
96566062-ef6c-4238-9d9d-6ede422fa55e,1374,1,00:37:32.425000,37,32,66,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,31.3,27.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
8942d1a5-5ba6-4f7a-87fe-bd9f7afee6e2,1375,1,00:37:33.938000,37,33,66,1.535529,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,37148.0,Josip Šutalo,27.024803,1.3734008,1.0,Ground Pass,38.3,53.4,38.0,Left Foot,,,33.0,26.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Josip Šutalo,24.0
f3f6ac38-1b86-41f0-888b-d96dc935f0dd,1376,1,00:37:35.474000,37,35,66,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,,,,,,,38.3,53.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
e989f6f1-2dcc-4983-ab6d-195ee4021513,1377,1,00:37:35.474000,37,35,66,0.703154,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,39.4,57.5,,,,,38.3,53.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
cf31cecd-7f64-4234-bd99-a27b8bddacc9,1378,1,00:37:36.177000,37,36,66,0.980409,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,5463.0,Luka Modrić,4.88467,0.39951548,1.0,Ground Pass,43.9,59.4,38.0,Left Foot,,,39.4,57.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Luka Modrić,10.0
f051dad7-d9eb-436c-8390-3ed843a70423,1379,1,00:37:37.158000,37,37,66,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,43.9,59.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
71ecb641-5742-4f16-80e5-f218bdde0940,1380,1,00:37:37.158000,37,37,66,2.028677,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,43.7,57.7,,,,,43.9,59.4,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
447c922f-7952-4c9f-a08c-442fe4fb4fb2,1381,1,00:37:38.685000,37,38,66,0.439662,3869684,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,74.3,19.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
