id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,under_pressure,pass_switch,pass_cross,outcome_id,outcome_name,aerial_won,out,off_camera,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_key_pass_id,technique_id,technique_name,shot_first_time,goalkeeper_position_id,goalkeeper_position_name,pass_deflected,block_deflection,end_z,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,ball_recovery_recovery_failure,foul_won_defensive,pass_goal_assist,shot_one_on_one,dribble_nutmeg,dribble_overrun,injury_stoppage_in_chain,dribble_no_touch,substitution_replacement_id,substitution_replacement_name,shot_open_goal,jersey_number,player_name_recipient,jersey_number_recipient
f1f08bdd-dcb6-467f-87e5-6e5413e85f41,337,1,00:10:54.116000,10,54,21,,3857276,42,Ball Receipt,788,Morocco,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,86.7,69.5,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
7b28db18-7374-4a11-8d06-e49eda72bd39,338,1,00:10:54.116000,10,54,21,1.312805,3857276,43,Carry,788,Morocco,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,83.9,65.5,,,,,86.7,69.5,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
f0608b0b-61c2-46aa-a6ed-d2c689c8a371,339,1,00:10:54.960000,10,54,21,0.50582,3857276,17,Pressure,788,Morocco,4,From Throw In,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,,,,,,,35.0,12.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
25f8daa7-8869-4cf1-8395-acac5a44c1e3,340,1,00:10:55.429000,10,55,21,0.665667,3857276,30,Pass,788,Morocco,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,46258.0,Azzedine Ounahi,7.324616,-0.6790053,1.0,Ground Pass,89.6,60.9,40.0,Right Foot,,,83.9,65.5,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Azzedine Ounahi,8.0
8210bb20-89e4-436a-9310-b63b763a6272,341,1,00:10:55.839000,10,55,21,0.292583,3857276,17,Pressure,788,Morocco,4,From Throw In,1833,Canada,,12770.0,Jonathan Osorio,9.0,Right Defensive Midfield,,,,,,,,,,,,,30.5,19.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
a5d3f5b4-252d-4211-a817-65f6e59a2a50,342,1,00:10:56.094000,10,56,21,,3857276,42,Ball Receipt,788,Morocco,4,From Throw In,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,89.6,60.9,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
9a1ee6a0-3190-45fc-bbae-842b007cca71,343,1,00:10:56.094000,10,56,21,0.058048,3857276,43,Carry,788,Morocco,4,From Throw In,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,89.6,60.9,,,,,89.6,60.9,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
051e1899-7124-4cb2-8a05-b86e04111547,344,1,00:10:56.152000,10,56,21,0.0,3857276,38,Miscontrol,788,Morocco,4,From Throw In,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,89.6,60.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
2a26e024-7ae1-459d-a011-7f19508677a1,345,1,00:10:57.937000,10,57,22,0.816491,3857276,30,Pass,1833,Canada,1,Regular Play,1833,Canada,,23828.0,Kamal Miller,5.0,Left Center Back,12770.0,Jonathan Osorio,4.0112343,0.07485985,1.0,Ground Pass,23.1,22.7,38.0,Left Foot,66.0,Recovery,19.1,22.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Jonathan Osorio,21.0
3361fb18-2823-4d03-a704-d771ebec6eff,346,1,00:10:58.754000,10,58,22,,3857276,42,Ball Receipt,1833,Canada,1,Regular Play,1833,Canada,,12770.0,Jonathan Osorio,9.0,Right Defensive Midfield,,,,,,,,,,,,,23.1,22.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
e0e0bb84-e17e-48c8-af05-5cbe0e2a5dce,347,1,00:10:58.754000,10,58,22,0.845784,3857276,43,Carry,1833,Canada,1,Regular Play,1833,Canada,,12770.0,Jonathan Osorio,9.0,Right Defensive Midfield,,,,,,,23.2,21.3,,,,,23.1,22.7,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
7d120d43-5265-45b5-b73b-74ffebd7f66c,348,1,00:10:59.459000,10,59,22,0.362407,3857276,17,Pressure,1833,Canada,1,Regular Play,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,97.0,57.4,,,,,Complete,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
667dcf7b-18da-4a01-a267-76b115cb2e5f,349,1,00:10:59.599000,10,59,22,2.846736,3857276,30,Pass,1833,Canada,1,Regular Play,1833,Canada,,12770.0,Jonathan Osorio,9.0,Right Defensive Midfield,29758.0,Sam Adekugbe,13.635615,-1.9227002,1.0,Ground Pass,18.5,8.5,38.0,Left Foot,,,23.2,21.3,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Sam Adekugbe,3.0
f1f6544f-5b0f-4d0f-ac1b-3a4446815947,350,1,00:11:01.747000,11,1,22,0.802418,3857276,17,Pressure,1833,Canada,1,Regular Play,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,100.8,74.8,,,,,Complete,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
8650353b-8355-4a0f-a83b-6b1e1605c9bc,351,1,00:11:02.446000,11,2,22,,3857276,42,Ball Receipt,1833,Canada,1,Regular Play,1833,Canada,,29758.0,Sam Adekugbe,6.0,Left Back,,,,,,,,,,,,,18.5,8.5,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
ba5fe492-92d6-4c14-93ee-f4cbee68057f,352,1,00:11:02.446000,11,2,22,1.405687,3857276,30,Pass,1833,Canada,1,Regular Play,1833,Canada,,29758.0,Sam Adekugbe,6.0,Left Back,16252.0,Mark Anthony Kaye,26.830767,0.15718316,1.0,Ground Pass,45.9,12.7,38.0,Left Foot,,,19.4,8.5,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Mark Anthony Kaye,14.0
2ebdb5ee-1f80-47b0-82ba-5cdefbfc642a,353,1,00:11:03.852000,11,3,22,,3857276,42,Ball Receipt,1833,Canada,1,Regular Play,1833,Canada,,16252.0,Mark Anthony Kaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,45.9,12.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,
a0807618-4ae6-4845-950f-78cc26af3cfa,354,1,00:11:03.852000,11,3,22,0.579863,3857276,43,Carry,1833,Canada,1,Regular Play,1833,Canada,,16252.0,Mark Anthony Kaye,11.0,Left Defensive Midfield,,,,,,,46.8,13.5,,,,,45.9,12.7,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,
3dfed408-688e-4b51-8edb-5ebc23ff8d0d,355,1,00:11:04.227000,11,4,22,0.313446,3857276,17,Pressure,1833,Canada,1,Regular Play,788,Morocco,,3634.0,Abdelhamid Sabiri,15.0,Left Center Midfield,,,,,,,,,,,,,74.5,67.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
16eabd34-2b04-4d55-93a3-bbb1d1258a18,356,1,00:11:04.432000,11,4,22,2.87146,3857276,30,Pass,1833,Canada,1,Regular Play,1833,Canada,,16252.0,Mark Anthony Kaye,11.0,Left Defensive Midfield,24024.0,Tajon Buchanan,33.77218,-0.4080022,1.0,Ground Pass,77.8,0.1,38.0,Left Foot,,,46.8,13.5,1.0,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Tajon Buchanan,11.0
8ae7ed9f-c087-4af0-b55c-aace5cea3d72,357,1,00:11:07.303000,11,7,22,,3857276,42,Ball Receipt,1833,Canada,1,Regular Play,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,,,,,,,72.6,0.1,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
00b9f7ef-9df2-40df-a8c5-e537dc429300,358,1,00:11:30.204000,11,30,23,0.648097,3857276,30,Pass,788,Morocco,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,46258.0,Azzedine Ounahi,5.800862,-0.6262614,2.0,Low Pass,39.4,76.6,,,67.0,Throw-in,34.7,80.0,,,,,Complete,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Azzedine Ounahi,8.0
d4c71d23-0a1c-46ff-88ba-edd1371ce4e6,359,1,00:11:30.852000,11,30,23,,3857276,42,Ball Receipt,788,Morocco,4,From Throw In,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,39.4,76.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
7b9e66eb-ee06-400a-b65b-0bd96f425be2,360,1,00:11:30.962000,11,30,23,0.761855,3857276,30,Pass,788,Morocco,4,From Throw In,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,5245.0,Achraf Hakimi Mouh,5.5470715,2.6537561,1.0,Ground Pass,33.8,79.2,40.0,Right Foot,,,38.7,76.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Achraf Hakimi Mouh,2.0
c68454ce-771e-4135-a5a1-4290fa8aced3,361,1,00:11:31.723000,11,31,23,,3857276,42,Ball Receipt,788,Morocco,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,33.8,79.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
43890624-5096-4954-b30b-3caabd8b90ac,362,1,00:11:31.723000,11,31,23,0.040000003,3857276,43,Carry,788,Morocco,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,33.8,79.2,,,,,33.8,79.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
d16ffd5b-9ce5-4b23-8563-97ae7c2999ee,363,1,00:11:31.763000,11,31,23,3.123405,3857276,30,Pass,788,Morocco,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,54.21227,-0.68741673,3.0,High Pass,75.7,44.8,40.0,Right Foot,,,33.8,79.2,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
8e1c9ad6-f3df-4684-9ef1-450f65be7356,364,1,00:11:34.887000,11,34,24,1.885036,3857276,30,Pass,1833,Canada,1,Regular Play,1833,Canada,,44703.0,Alistair Johnston,2.0,Right Back,11846.0,Steven de Sousa Vitoria,13.682105,-2.4805496,1.0,Ground Pass,33.6,26.9,38.0,Left Foot,66.0,Recovery,44.4,35.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Steven de Sousa Vitoria,5.0
827cef93-87e7-43a5-8698-9169f254ea49,365,1,00:11:36.772000,11,36,24,,3857276,42,Ball Receipt,1833,Canada,1,Regular Play,1833,Canada,,11846.0,Steven de Sousa Vitoria,3.0,Right Center Back,,,,,,,,,,,,,33.6,26.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
36333b2b-63dc-435d-af0e-995f667be853,366,1,00:11:36.772000,11,36,24,1.933129,3857276,43,Carry,1833,Canada,1,Regular Play,1833,Canada,,11846.0,Steven de Sousa Vitoria,3.0,Right Center Back,,,,,,,33.4,25.1,,,,,33.6,26.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
e26eba4b-9c67-4ee7-af83-638bb0001bdb,367,1,00:11:38.705000,11,38,24,1.333782,3857276,30,Pass,1833,Canada,1,Regular Play,1833,Canada,,11846.0,Steven de Sousa Vitoria,3.0,Right Center Back,23828.0,Kamal Miller,23.27445,-1.2517631,1.0,Ground Pass,40.7,3.0,40.0,Right Foot,,,33.4,25.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Kamal Miller,4.0
6dd59f59-04d8-4594-acee-5efe645dfe92,368,1,00:11:40.039000,11,40,24,,3857276,42,Ball Receipt,1833,Canada,1,Regular Play,1833,Canada,,23828.0,Kamal Miller,5.0,Left Center Back,,,,,,,,,,,,,40.7,3.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
42e9d461-2dd9-4d1a-a956-d93e6cf16e28,369,1,00:11:40.039000,11,40,24,2.422278,3857276,43,Carry,1833,Canada,1,Regular Play,1833,Canada,,23828.0,Kamal Miller,5.0,Left Center Back,,,,,,,45.1,3.6,,,,,40.7,3.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
c90cb06b-330b-474d-95cb-4e35369e4c48,370,1,00:11:42.461000,11,42,24,0.909623,3857276,30,Pass,1833,Canada,1,Regular Play,1833,Canada,,23828.0,Kamal Miller,5.0,Left Center Back,16459.0,Cyle Larin,26.57066,0.29794553,1.0,Ground Pass,70.5,11.4,38.0,Left Foot,,,45.1,3.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Cyle Larin,17.0
9ff7db90-1363-4e2d-b841-6130112318aa,371,1,00:11:43.335000,11,43,24,0.119999,3857276,17,Pressure,1833,Canada,1,Regular Play,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,,,,,,,49.6,68.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
b2af18c2-91e0-4ae3-857b-dd536efa758c,372,1,00:11:43.371000,11,43,24,,3857276,42,Ball Receipt,1833,Canada,1,Regular Play,1833,Canada,,16459.0,Cyle Larin,23.0,Center Forward,,,,,,,,,,,,,70.5,11.4,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
8e13d234-7d70-4a55-954c-c6769c5a219b,373,1,00:11:43.371000,11,43,24,1.063288,3857276,30,Pass,1833,Canada,1,Regular Play,1833,Canada,,16459.0,Cyle Larin,23.0,Center Forward,24024.0,Tajon Buchanan,10.002,-1.550799,1.0,Ground Pass,70.7,1.4,40.0,Right Foot,,,70.5,11.4,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Tajon Buchanan,11.0
afe9adbb-4f2b-4193-9cb2-9695989c8472,374,1,00:11:44.434000,11,44,24,,3857276,42,Ball Receipt,1833,Canada,1,Regular Play,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,,,,,,,70.7,1.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
5b8c705f-278e-4ae9-84b9-a147065f96e0,375,1,00:11:44.434000,11,44,24,0.829724,3857276,43,Carry,1833,Canada,1,Regular Play,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,74.9,1.2,,,,,70.7,1.4,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
557dbb56-1fbc-457e-841a-df043edf375f,376,1,00:11:44.944000,11,44,24,0.311895,3857276,17,Pressure,1833,Canada,1,Regular Play,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,45.2,78.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
c90cabe9-f645-4e64-8b4c-9d9bed18e366,377,1,00:11:45.264000,11,45,24,0.0,3857276,14,Dribble,1833,Canada,1,Regular Play,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,,,,,,,74.9,1.2,1.0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
a814c0c7-9eaa-4a82-bd75-65f7206d492d,378,1,00:11:45.264000,11,45,24,0.0,3857276,4,Duel,1833,Canada,1,Regular Play,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,11.0,Tackle,45.2,78.9,1.0,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
f4e795f0-58d9-4981-89d5-e1ec8b647dee,379,1,00:12:05.707000,12,5,25,0.832353,3857276,30,Pass,1833,Canada,4,From Throw In,1833,Canada,,29758.0,Sam Adekugbe,6.0,Left Back,16252.0,Mark Anthony Kaye,5.916925,2.6098685,2.0,Low Pass,75.0,3.1,,,67.0,Throw-in,80.1,0.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Mark Anthony Kaye,14.0
2822acdc-1492-4f5e-b44a-158936eff332,380,1,00:12:06.539000,12,6,25,,3857276,42,Ball Receipt,1833,Canada,4,From Throw In,1833,Canada,,16252.0,Mark Anthony Kaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,75.0,3.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,
d03f49fb-9b73-47c3-97de-98b3fa615194,381,1,00:12:06.539000,12,6,25,0.949023,3857276,30,Pass,1833,Canada,4,From Throw In,1833,Canada,,16252.0,Mark Anthony Kaye,11.0,Left Defensive Midfield,29758.0,Sam Adekugbe,6.3788714,-0.15741688,1.0,Ground Pass,81.3,2.1,38.0,Left Foot,,,75.0,3.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Sam Adekugbe,3.0
a70bb393-ebfd-4a8d-a7c8-42e24bdfd666,382,1,00:12:07.393000,12,7,25,0.119999,3857276,17,Pressure,1833,Canada,4,From Throw In,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,38.8,78.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
91caf49c-431f-4f84-bf34-2c7c92205c52,383,1,00:12:07.488000,12,7,25,,3857276,42,Ball Receipt,1833,Canada,4,From Throw In,1833,Canada,,29758.0,Sam Adekugbe,6.0,Left Back,,,,,,,,,,,,,81.3,2.1,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
7527598f-84f1-4431-9312-b8d610f2b822,384,1,00:12:07.488000,12,7,25,0.027812,3857276,43,Carry,1833,Canada,4,From Throw In,1833,Canada,,29758.0,Sam Adekugbe,6.0,Left Back,,,,,,,81.3,2.1,,,,,81.3,2.1,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
4308c6b8-bced-4a0d-ba51-8ad1a7a226b8,385,1,00:12:07.516000,12,7,25,0.957661,3857276,30,Pass,1833,Canada,4,From Throw In,1833,Canada,,29758.0,Sam Adekugbe,6.0,Left Back,24024.0,Tajon Buchanan,12.120231,-0.05778683,2.0,Low Pass,93.4,1.4,38.0,Left Foot,,,81.3,2.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Tajon Buchanan,11.0
85617b22-180e-4853-b829-64a9bf0da7a8,386,1,00:12:08.452000,12,8,25,0.288859,3857276,17,Pressure,1833,Canada,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,28.3,78.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
28ece5eb-f7b0-4066-a457-f1ea63acc622,387,1,00:12:08.474000,12,8,25,,3857276,42,Ball Receipt,1833,Canada,4,From Throw In,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,,,,,,,93.4,1.4,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
374eda13-9639-4901-8bab-c3acc22011e1,388,1,00:12:08.474000,12,8,25,1.334603,3857276,43,Carry,1833,Canada,4,From Throw In,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,85.9,3.3,,,,,93.4,1.4,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
990f14da-94af-4aa1-abdb-3d872e6da0cd,389,1,00:12:09.808000,12,9,25,0.0,3857276,38,Miscontrol,1833,Canada,4,From Throw In,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,,,,,,,85.9,3.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
88115232-d450-46ef-894c-bd2b08312779,390,1,00:12:11.098000,12,11,26,0.0,3857276,2,Ball Recovery,788,Morocco,1,Regular Play,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,34.2,70.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
49ac2fab-b2a5-4bb8-a31a-56940c2496a5,391,1,00:12:11.098000,12,11,26,0.519286,3857276,43,Carry,788,Morocco,1,Regular Play,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,34.2,69.9,,,,,34.2,70.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
a38be3da-535d-4ba0-a97c-f7c42e00b1b0,392,1,00:12:11.617000,12,11,26,1.788044,3857276,30,Pass,788,Morocco,1,Regular Play,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,5219.0,Romain Saïss,27.36494,-2.195294,1.0,Ground Pass,18.2,47.7,40.0,Right Foot,,,34.2,69.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Romain Saïss,6.0
84a5ad25-c232-4b40-b6f8-9c569e013df6,393,1,00:12:13.406000,12,13,26,,3857276,42,Ball Receipt,788,Morocco,1,Regular Play,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,,,,,,,,,,,,,18.2,47.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
3eb901b3-e599-468a-9d85-5cebc55602c2,394,1,00:12:13.406000,12,13,26,4.568028,3857276,43,Carry,788,Morocco,1,Regular Play,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,,,,,,,18.0,28.4,,,,,18.2,47.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
7f190949-576c-4770-b526-a6315b845730,395,1,00:12:17.974000,12,17,26,1.557015,3857276,30,Pass,788,Morocco,1,Regular Play,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,15890.0,Noussair Mazraoui,18.051039,-1.7377665,1.0,Ground Pass,15.0,10.6,38.0,Left Foot,,,18.0,28.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Noussair Mazraoui,3.0
0668d36a-d0ca-49c3-9c1f-b007a06c695b,396,1,00:12:19.531000,12,19,26,,3857276,42,Ball Receipt,788,Morocco,1,Regular Play,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,,,,,,,15.0,10.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
f5bda2f1-69e2-4903-b771-5f2a7e01b009,397,1,00:12:19.531000,12,19,26,1.637228,3857276,43,Carry,788,Morocco,1,Regular Play,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,12.2,11.1,,,,,15.0,10.6,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
491b4c04-5e14-4ca3-b8c5-70dd0f7b5026,398,1,00:12:20.341000,12,20,26,0.774667,3857276,17,Pressure,788,Morocco,1,Regular Play,1833,Canada,,12365.0,Alphonso Davies,12.0,Right Midfield,,,,,,,,,,,,,102.5,71.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
c2f4e74a-f0a6-4e5c-b72f-93a27c02ebce,399,1,00:12:21.168000,12,21,26,1.747759,3857276,30,Pass,788,Morocco,1,Regular Play,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,6785.0,Yassine Bounou,17.44133,2.0344439,1.0,Ground Pass,4.4,26.7,40.0,Right Foot,,,12.2,11.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Yassine Bounou,1.0
8dfed1b7-960b-4d2a-88d4-98eb38e69cb7,400,1,00:12:22.916000,12,22,26,,3857276,42,Ball Receipt,788,Morocco,1,Regular Play,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,,,,,,,,,,,,,4.4,26.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
730f9eef-26eb-403f-89d6-886084ee1332,401,1,00:12:22.916000,12,22,26,1.30419,3857276,43,Carry,788,Morocco,1,Regular Play,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,,,,,,,4.4,28.3,,,,,4.4,26.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
49c9e0e7-f160-48d5-8986-e6cfc6e0acc0,402,1,00:12:24.220000,12,24,26,1.342758,3857276,30,Pass,788,Morocco,1,Regular Play,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,12149.0,Nayef Aguerd,28.528057,1.4760108,1.0,Ground Pass,7.1,56.7,38.0,Left Foot,,,4.4,28.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Nayef Aguerd,5.0
22720175-235b-46ca-b04f-0b8a871414f9,403,1,00:12:25.563000,12,25,26,,3857276,42,Ball Receipt,788,Morocco,1,Regular Play,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,,,,,,,7.1,56.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
1e4540a4-dc58-4204-95c7-8f081c84a5cd,404,1,00:12:25.563000,12,25,26,1.559741,3857276,43,Carry,788,Morocco,1,Regular Play,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,9.0,61.0,,,,,7.1,56.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
