id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,under_pressure,outcome_id,outcome_name,ball_recovery_recovery_failure,counterpress,pass_cross,off_camera,out,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,end_z,shot_key_pass_id,technique_id,technique_name,shot_first_time,goalkeeper_position_id,goalkeeper_position_name,pass_switch,aerial_won,dribble_overrun,ball_recovery_offensive,dribble_nutmeg,block_deflection,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_miscommunication,foul_committed_offensive,substitution_replacement_id,substitution_replacement_name,pass_deflected,block_offensive,pass_goal_assist,shot_one_on_one,shot_open_goal,pass_no_touch,foul_committed_advantage,foul_won_advantage,pass_cut_back,jersey_number,player_name_recipient,jersey_number_recipient
260473c3-fa44-4863-8a4e-1e34cb2f9ecd,1056,1,00:27:14.227000,27,14,46,1.729764,3857283,43,Carry,788,Morocco,7,From Goal Kick,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,36.8,56.5,,,,,37.4,58.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
914aa335-957f-44ab-b5bb-c9b8601812dd,1057,1,00:27:15.957000,27,15,46,3.363131,3857283,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,3625.0,Sofiane Boufal,72.76517,-0.72219133,3.0,High Pass,91.4,8.4,38.0,Left Foot,,,36.8,56.5,,,Complete,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,5.0,Sofiane Boufal,17.0
3f464b4b-19e7-4559-a2e1-a93f4f0fe26a,1058,1,00:27:19.178000,27,19,46,,3857283,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,,,91.4,8.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
a3c896db-03fc-4565-baae-794aab1b6b35,1059,1,00:27:19.178000,27,19,46,5.086324,3857283,43,Carry,788,Morocco,7,From Goal Kick,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,98.3,25.5,,,,,91.4,8.4,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
c91a1c83-e494-4971-bed7-a0ec5521ccf2,1060,1,00:27:19.178000,27,19,46,0.0,3857283,6,Block,788,Morocco,7,From Goal Kick,782,Belgium,,3176.0,Thomas Meunier,2.0,Right Back,,,,,,,,,,,,,31.7,71.7,,,Complete,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,15.0,,
548a409a-03fa-41d2-8b91-8d6e09d0713b,1061,1,00:27:24.265000,27,24,46,1.994749,3857283,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,5245.0,Achraf Hakimi Mouh,29.861347,1.1535921,3.0,High Pass,110.4,52.8,40.0,Right Foot,,,98.3,25.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Achraf Hakimi Mouh,2.0
a9ba80c2-6d9a-4018-9ae3-98d74e1cb136,1062,1,00:27:26.259000,27,26,46,,3857283,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,110.4,52.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
c504a303-cd50-4e75-9990-6bedc321d0ba,1063,1,00:27:26.259000,27,26,46,0.0,3857283,4,Duel,788,Morocco,7,From Goal Kick,782,Belgium,,5632.0,Thorgan Hazard,21.0,Left Wing,,,,,,,,,,,10.0,Aerial Lost,9.7,27.3,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
aee679e9-97e6-4b72-ad60-3418f9c15994,1064,1,00:27:26.259000,27,26,46,1.02472,3857283,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,23774.0,Selim Amallah,5.3823786,-2.5278225,3.0,High Pass,106.0,49.7,,,,,110.4,52.8,1.0,,Complete,,,,,,ce325850-30bb-4464-aed7-6fa9941fc19d,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2.0,Selim Amallah,15.0
96595fec-03a6-4d59-995d-214db4535e49,1065,1,00:27:26.938000,27,26,46,0.206316,3857283,17,Pressure,788,Morocco,7,From Goal Kick,782,Belgium,,5642.0,Axel Witsel,11.0,Left Defensive Midfield,,,,,,,,,,,,,14.1,32.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
bc2ad900-0638-4fa6-b7cc-5c45f01fad87,1066,1,00:27:27.284000,27,27,46,,3857283,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,23774.0,Selim Amallah,13.0,Right Center Midfield,,,,,,,,,,,,,106.0,49.7,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,
ce325850-30bb-4464-aed7-6fa9941fc19d,1067,1,00:27:27.284000,27,27,46,0.538776,3857283,16,Shot,788,Morocco,7,From Goal Kick,788,Morocco,,23774.0,Selim Amallah,13.0,Right Center Midfield,,,,,,,120.0,43.9,40.0,Right Foot,87.0,Open Play,106.0,49.7,,98.0,Off T,,,,,,,,0.054105066,6.5,aee679e9-97e6-4b72-ad60-3418f9c15994,95.0,Volley,True,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,
006c0aca-7faa-463f-9bd5-5926dad6e48e,1068,1,00:27:27.823000,27,27,46,0.0,3857283,23,Goal Keeper,788,Morocco,7,From Goal Kick,782,Belgium,,3509.0,Thibaut Courtois,1.0,Goalkeeper,,,,,,,1.4,38.2,,,32.0,Shot Faced,1.4,38.2,,,Complete,,,,,,,,,,,,,,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,1.0,,
d287e0c3-6637-4488-9274-e09e2c52154a,1069,1,00:27:43.329000,27,43,47,0.839035,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,3509.0,Thibaut Courtois,1.0,Goalkeeper,6989.0,Timothy Castagne,32.72736,-0.98109883,1.0,Ground Pass,24.2,8.8,40.0,Right Foot,63.0,Goal Kick,6.0,36.0,,,Complete,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Timothy Castagne,21.0
f108c90a-6f0b-4fa6-8688-ae01024b55bc,1070,1,00:27:44.168000,27,44,47,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,,,,,,,,,,,,,24.2,8.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
6180ff41-6cf9-4bdf-99ca-527fc639d393,1071,1,00:27:46.890000,27,46,47,1.111259,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,3457.0,Michy Batshuayi Tunga,24.0202,0.100082904,1.0,Ground Pass,62.0,7.5,40.0,Right Foot,,,38.1,5.1,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Michy Batshuayi Tunga,23.0
18e9d256-4e07-40a8-90de-83dafadf99d6,1072,1,00:27:48.001000,27,48,47,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,3457.0,Michy Batshuayi Tunga,23.0,Center Forward,,,,,,,,,,,,,73.5,19.1,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,
6c0b163e-3397-4ff5-ad02-ef68316b459f,1073,1,00:27:48.001000,27,48,47,0.0,3857283,2,Ball Recovery,782,Belgium,7,From Goal Kick,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,58.1,72.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
74e34f3a-ffed-4432-89d8-dcbb30af24b1,1074,1,00:27:48.001000,27,48,47,2.084623,3857283,43,Carry,782,Belgium,7,From Goal Kick,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,61.7,66.5,,,,,58.1,72.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
287b13e8-5a6a-4aef-9b32-99993d7e0cfb,1075,1,00:27:50.085000,27,50,47,0.495329,3857283,30,Pass,782,Belgium,7,From Goal Kick,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,6301.0,Youssef En-Nesyri,14.375674,-0.5165577,3.0,High Pass,74.2,59.4,40.0,Right Foot,,,61.7,66.5,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Youssef En-Nesyri,19.0
6f157a35-5e03-47aa-b289-d384a6aeb552,1076,1,00:27:50.581000,27,50,47,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,85.9,51.6,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
7248455b-6d32-4770-8143-408f3474d773,1077,1,00:27:50.581000,27,50,47,2.230497,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,5642.0,Axel Witsel,11.0,Left Defensive Midfield,48347.0,Amadou Onana,16.938713,1.971037,3.0,High Pass,39.3,36.3,37.0,Head,66.0,Recovery,45.9,20.7,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Amadou Onana,18.0
fcfff072-ac55-4de4-af21-2ed8b1589bd4,1078,1,00:27:52.811000,27,52,47,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,48347.0,Amadou Onana,9.0,Right Defensive Midfield,,,,,,,,,,,,,39.3,36.3,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
90b4e268-61b1-40c4-8b81-9c18ed13b682,1079,1,00:27:52.830000,27,52,47,0.0,3857283,22,Foul Committed,782,Belgium,7,From Goal Kick,782,Belgium,,48347.0,Amadou Onana,9.0,Right Defensive Midfield,,,,,,,,,,,,,38.1,37.0,,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,18.0,,
72ef643f-73f6-4fd9-9967-45869a896809,1080,1,00:27:52.830000,27,52,47,0.0,3857283,21,Foul Won,782,Belgium,7,From Goal Kick,788,Morocco,,46258.0,Azzedine Ounahi,15.0,Left Center Midfield,,,,,,,,,,,,,82.0,43.1,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,,
a64fe06d-155b-406c-a23c-aca1b6a3c9b6,1081,1,00:28:50.591000,28,50,48,2.440049,3857283,30,Pass,788,Morocco,3,From Free Kick,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,6301.0,Youssef En-Nesyri,38.812496,0.204975,3.0,High Pass,120.0,51.0,38.0,Left Foot,62.0,Free Kick,82.0,43.1,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Youssef En-Nesyri,19.0
54912326-1546-430f-af54-64e99b5b8455,1082,1,00:28:53.031000,28,53,48,,3857283,42,Ball Receipt,788,Morocco,3,From Free Kick,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,115.7,51.0,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
f5e6c968-ef55-454e-b81c-d59f61f194f8,1083,1,00:29:02.986000,29,2,49,1.41799,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,3509.0,Thibaut Courtois,1.0,Goalkeeper,3077.0,Jan Vertonghen,15.941142,-1.1576675,1.0,Ground Pass,12.4,21.4,40.0,Right Foot,63.0,Goal Kick,6.0,36.0,,,Complete,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Jan Vertonghen,5.0
d48a7d35-8026-41b6-92e2-d6668506f227,1084,1,00:29:04.404000,29,4,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,,,,,,,12.4,21.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
bb6ce9a5-574f-4f7a-9467-e973b68171dc,1085,1,00:29:07.659000,29,7,49,1.782536,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,20005.0,Toby Alderweireld,27.787228,1.4915403,1.0,Ground Pass,20.1,49.9,38.0,Left Foot,,,17.9,22.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Toby Alderweireld,2.0
75812632-6e19-43a4-94d8-13acdf3d6a50,1086,1,00:29:09.441000,29,9,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,,,,,,,20.1,49.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
30e04c73-ac43-4b5c-9585-05a4530288c8,1087,1,00:29:09.441000,29,9,49,3.661294,3857283,43,Carry,782,Belgium,7,From Goal Kick,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,28.7,58.9,,,,,20.1,49.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
58a0239c-08be-43ec-b307-5e467f86ccf6,1088,1,00:29:13.102000,29,13,49,1.776205,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,3077.0,Jan Vertonghen,33.593452,-1.6781663,1.0,Ground Pass,25.1,25.5,40.0,Right Foot,,,28.7,58.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Jan Vertonghen,5.0
31bd50d2-7575-48da-860c-f34ced912213,1089,1,00:29:14.879000,29,14,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,,,,,,,25.1,25.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
9b102088-260f-4c70-9a10-cc19e4ea99cc,1090,1,00:29:14.879000,29,14,49,5.003892,3857283,43,Carry,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,35.5,23.6,,,,,25.1,25.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
132471c3-c2d8-42f7-9c9f-9462a774659f,1091,1,00:29:19.883000,29,19,49,1.25242,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,6989.0,Timothy Castagne,19.358202,-1.2719176,1.0,Ground Pass,41.2,5.1,38.0,Left Foot,,,35.5,23.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Timothy Castagne,21.0
ef530444-cbb9-4db0-9c6e-4e9b62749780,1092,1,00:29:21.135000,29,21,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,,,,,,,,,,,,,41.2,5.1,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
bdbc890b-88ff-450a-94a5-bca2f143cb33,1093,1,00:29:21.135000,29,21,49,1.224914,3857283,43,Carry,782,Belgium,7,From Goal Kick,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,,,,,,,38.9,3.5,,,,,41.2,5.1,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
736b86e8-65c9-4bf1-8857-88561cfd25da,1094,1,00:29:22.360000,29,22,49,0.966804,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,5642.0,Axel Witsel,12.571794,1.1356108,1.0,Ground Pass,44.2,14.9,40.0,Right Foot,,,38.9,3.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Axel Witsel,6.0
5ffd7727-d1d3-4dcb-aaf2-ff6e4f51ddae,1095,1,00:29:23.327000,29,23,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,5642.0,Axel Witsel,11.0,Left Defensive Midfield,,,,,,,,,,,,,44.2,14.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
3f159f47-a696-41d6-b0ea-ea0913c8ac0c,1096,1,00:29:23.327000,29,23,49,1.106811,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,5642.0,Axel Witsel,11.0,Left Defensive Midfield,3077.0,Jan Vertonghen,17.35569,2.6031494,1.0,Ground Pass,29.3,23.8,40.0,Right Foot,,,44.2,14.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Jan Vertonghen,5.0
b30f145f-098a-41ce-9a18-a5cee30ef8d1,1097,1,00:29:24.434000,29,24,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,,,,,,,29.3,23.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
2d1d7893-f3ca-4c2a-a0e4-44fb754ab7bb,1098,1,00:29:24.434000,29,24,49,2.440128,3857283,43,Carry,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,29.3,23.8,,,,,29.3,23.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
7ae5e918-6203-432b-bbbd-39250b1e2fbe,1099,1,00:29:26.874000,29,26,49,1.342377,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,20005.0,Toby Alderweireld,21.003809,1.5898416,1.0,Ground Pass,28.9,44.8,38.0,Left Foot,,,29.3,23.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Toby Alderweireld,2.0
c303c7cd-d717-4e26-a766-60196c51f6d4,1100,1,00:29:28.216000,29,28,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,,,,,,,28.9,44.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
8e921a89-345d-4b16-af19-bb0b9ecbf9fa,1101,1,00:29:28.216000,29,28,49,2.41642,3857283,43,Carry,782,Belgium,7,From Goal Kick,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,28.9,44.8,,,,,28.9,44.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
dca9b104-ce3d-4a32-9465-f1f151e774d6,1102,1,00:29:30.632000,29,30,49,1.003908,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,3077.0,Jan Vertonghen,17.747677,-1.4974816,1.0,Ground Pass,30.2,27.1,40.0,Right Foot,,,28.9,44.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Jan Vertonghen,5.0
9ff76b76-82e6-4cac-954d-0472341b0331,1103,1,00:29:31.636000,29,31,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,,,,,,,30.2,27.1,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
1bcb6244-66f0-4984-9e50-4853e683fa4c,1104,1,00:29:31.636000,29,31,49,1.731121,3857283,43,Carry,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,33.8,25.1,,,,,30.2,27.1,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
bd6111ea-9e15-44a8-be12-6d29cf64e8fd,1105,1,00:29:32.916000,29,32,49,0.584634,3857283,17,Pressure,782,Belgium,7,From Goal Kick,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,87.7,50.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
3ff02a47-afa1-4948-b541-4b7a3f337118,1106,1,00:29:33.367000,29,33,49,1.003046,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,6989.0,Timothy Castagne,22.5,-1.2870022,1.0,Ground Pass,40.1,3.5,38.0,Left Foot,,,33.8,25.1,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Timothy Castagne,21.0
ccf03e8b-f248-469a-aedb-39c26e9f98d1,1107,1,00:29:34.371000,29,34,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,,,,,,,,,,,,,40.1,3.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
0b50d1db-13e7-4c69-a4d4-acf05d81587a,1108,1,00:29:34.371000,29,34,49,0.832147,3857283,43,Carry,782,Belgium,7,From Goal Kick,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,,,,,,,40.1,3.5,,,,,40.1,3.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
a2770f33-74ea-4ce5-94e3-958bb5be82e6,1109,1,00:29:35.203000,29,35,49,1.258147,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,5632.0,Thorgan Hazard,16.607529,-0.030111378,1.0,Ground Pass,56.7,3.0,40.0,Right Foot,,,40.1,3.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Thorgan Hazard,16.0
3e81b08a-bace-485a-8370-6bbaf5ab842e,1110,1,00:29:36.461000,29,36,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,5632.0,Thorgan Hazard,21.0,Left Wing,,,,,,,,,,,,,56.7,3.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
b8138a80-8504-4708-aeb1-5462ff4e2d0f,1111,1,00:29:36.461000,29,36,49,2.135105,3857283,43,Carry,782,Belgium,7,From Goal Kick,782,Belgium,,5632.0,Thorgan Hazard,21.0,Left Wing,,,,,,,50.3,3.7,,,,,56.7,3.0,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
0cfdbc1a-fec0-41e8-82ac-fa0d065efd0a,1112,1,00:29:36.464000,29,36,49,1.838246,3857283,17,Pressure,782,Belgium,7,From Goal Kick,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,60.2,76.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
87f6c6b2-f855-49d8-904f-c35d53bc23bb,1113,1,00:29:38.596000,29,38,49,0.4051,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,5632.0,Thorgan Hazard,21.0,Left Wing,,,3.5468295,-2.766322,1.0,Ground Pass,47.0,2.4,40.0,Right Foot,,,50.3,3.7,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
6707af8d-64d2-4dfc-a047-1941c9bf0818,1114,1,00:29:39.001000,29,39,49,0.0,3857283,6,Block,782,Belgium,7,From Goal Kick,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,,,,,,,73.1,77.7,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
607ee4e4-3d75-4319-a7ca-cdc0c7b675b2,1115,1,00:29:39.545000,29,39,49,1.125627,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,5632.0,Thorgan Hazard,21.0,Left Wing,3621.0,Eden Hazard,9.304837,0.36254424,2.0,Low Pass,55.0,5.7,40.0,Right Foot,66.0,Recovery,46.3,2.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Eden Hazard,10.0
191c03bc-01d5-49c3-9293-1cd2fe26440c,1116,1,00:29:40.104000,29,40,49,0.603398,3857283,17,Pressure,782,Belgium,7,From Goal Kick,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,63.5,72.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
df764d82-5be3-4992-8707-dafd3dc2d884,1117,1,00:29:40.671000,29,40,49,,3857283,42,Ball Receipt,782,Belgium,7,From Goal Kick,782,Belgium,,3621.0,Eden Hazard,19.0,Center Attacking Midfield,,,,,,,,,,,,,55.0,5.7,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
5f44f29d-db23-46d5-9965-0f2dae15230a,1118,1,00:29:40.671000,29,40,49,0.053765,3857283,43,Carry,782,Belgium,7,From Goal Kick,782,Belgium,,3621.0,Eden Hazard,19.0,Center Attacking Midfield,,,,,,,53.8,6.3,,,,,55.0,5.7,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
8e0fcf04-5298-4e54-8342-e842f3d291a3,1119,1,00:29:40.725000,29,40,49,0.698906,3857283,30,Pass,782,Belgium,7,From Goal Kick,782,Belgium,,3621.0,Eden Hazard,19.0,Center Attacking Midfield,5632.0,Thorgan Hazard,3.8288379,2.4301336,2.0,Low Pass,50.9,8.8,40.0,Right Foot,,,53.8,6.3,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Thorgan Hazard,16.0
e8289d39-78b6-441d-b4fd-566bf9d772ae,1120,1,00:29:41.093000,29,41,49,2.449576,3857283,17,Pressure,782,Belgium,7,From Goal Kick,788,Morocco,,23774.0,Selim Amallah,13.0,Right Center Midfield,,,,,,,,,,,,,72.5,71.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,
